id,user_id,action_click recommended menu,action_click recommended menues,action_click_genetic_rec,action_enter,action_enter_store,action_like,action_search_cate,action_search_input,action_กรอกประวัติความหิว,action_สั่งอาหาร,action_เพิ่มเข้าตะกร้า,action_ใช้โค้ด,clusters
5016,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5017,182,0,0,0,0,1,0,0,0,0,0,0,0,5
5024,183,0,0,0,1,0,0,0,0,0,0,0,0,0
5025,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5026,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5027,182,0,0,0,0,1,0,0,0,0,0,0,0,5
5028,182,0,0,0,0,1,0,0,0,0,0,0,0,5
5029,182,0,0,0,0,1,0,0,0,0,0,0,0,5
5030,182,0,0,0,0,0,0,0,0,0,0,1,0,3
5031,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5032,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5033,184,0,0,0,1,0,0,0,0,0,0,0,0,0
5034,184,0,0,0,1,0,0,0,0,0,0,0,0,0
5035,184,0,0,0,0,1,0,0,0,0,0,0,0,5
5036,184,0,0,0,0,0,0,0,0,0,0,1,0,3
5037,184,0,0,0,0,0,0,0,0,0,0,1,0,3
5038,184,0,0,0,1,0,0,0,0,0,0,0,0,0
5039,184,0,0,0,0,1,0,0,0,0,0,0,0,5
5040,184,0,0,0,0,0,0,1,0,0,0,0,0,4
5041,184,0,0,0,0,1,0,0,0,0,0,0,0,5
5042,184,0,0,0,1,0,0,0,0,0,0,0,0,0
5043,182,0,0,0,0,0,0,1,0,0,0,0,0,4
5044,182,0,0,0,0,0,0,1,0,0,0,0,0,4
5045,182,0,0,0,0,1,0,0,0,0,0,0,0,5
5046,182,0,0,0,0,1,0,0,0,0,0,0,0,5
5047,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5048,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5049,182,0,0,0,0,1,0,0,0,0,0,0,0,5
5050,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5051,182,0,0,0,0,1,0,0,0,0,0,0,0,5
5052,182,0,0,0,0,1,0,0,0,0,0,0,0,5
5053,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5054,182,0,0,0,1,0,0,0,0,0,0,0,0,0
7417,223,0,0,0,1,0,0,0,0,0,0,0,0,0
7423,54,0,0,0,1,0,0,0,0,0,0,0,0,0
7427,54,0,0,0,0,0,0,0,0,0,0,1,0,3
7431,54,0,0,0,0,0,0,0,0,0,1,0,0,3
7435,134,0,0,0,0,1,0,0,0,0,0,0,0,5
7439,134,0,0,0,0,0,0,0,0,0,1,0,0,0
7444,234,0,0,0,0,0,0,0,0,0,0,1,0,3
7456,239,0,0,0,1,0,0,0,0,0,0,0,0,0
7462,56,0,0,0,0,1,0,0,0,0,0,0,0,5
7466,56,0,0,0,0,1,0,0,0,0,0,0,0,5
7470,56,0,0,0,1,0,0,0,0,0,0,0,0,0
7474,56,0,0,0,1,0,0,0,0,0,0,0,0,0
7479,142,0,0,0,0,0,0,0,0,0,0,1,0,3
7483,142,0,0,0,0,1,0,0,0,0,0,0,0,5
7487,142,0,0,0,0,0,0,0,0,0,0,1,0,3
7492,142,0,0,0,1,0,0,0,0,0,0,0,0,0
7500,89,0,0,0,1,0,0,0,0,0,0,0,0,0
7505,89,0,0,0,0,0,0,0,0,0,0,1,0,3
7509,89,0,0,0,0,0,0,0,0,0,0,1,0,3
7513,89,0,0,0,0,0,0,0,0,0,1,0,0,0
7520,223,0,0,0,0,0,0,0,0,0,0,1,0,3
7524,223,0,0,0,0,1,0,0,0,0,0,0,0,5
7529,223,0,0,0,0,1,0,0,0,0,0,0,0,5
5056,182,0,0,0,0,1,0,0,0,0,0,0,0,5
5057,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5058,182,0,0,0,0,0,0,0,0,0,1,0,0,0
5059,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5060,185,0,0,0,1,0,0,0,0,0,0,0,0,0
5061,54,0,0,0,1,0,0,0,0,0,0,0,0,0
5062,54,0,0,0,0,1,0,0,0,0,0,0,0,5
5063,54,0,0,0,0,1,0,0,0,0,0,0,0,5
5064,185,0,0,0,0,0,0,0,0,1,0,0,0,0
5065,185,0,0,0,1,0,0,0,0,0,0,0,0,0
5066,185,0,0,0,0,1,0,0,0,0,0,0,0,5
5067,186,0,0,0,1,0,0,0,0,0,0,0,0,0
5068,182,0,0,0,0,1,0,0,0,0,0,0,0,5
5069,186,0,0,0,0,0,0,1,0,0,0,0,0,4
5070,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5071,182,0,0,0,0,1,0,0,0,0,0,0,0,5
5072,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5073,182,0,0,0,0,1,0,0,0,0,0,0,0,5
5074,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5075,186,0,0,0,0,1,0,0,0,0,0,0,0,5
5076,186,0,0,0,1,0,0,0,0,0,0,0,0,0
5077,186,0,0,0,0,0,0,1,0,0,0,0,0,4
5078,186,0,0,0,0,1,0,0,0,0,0,0,0,5
5079,186,0,0,0,1,0,0,0,0,0,0,0,0,0
5080,186,0,0,0,1,0,0,0,0,0,0,0,0,0
5081,186,0,0,0,1,0,0,0,0,0,0,0,0,0
5082,186,0,0,0,0,0,0,1,0,0,0,0,0,4
5083,186,0,0,0,1,0,0,0,0,0,0,0,0,0
5084,186,0,0,0,1,0,0,0,0,0,0,0,0,0
6724,56,0,0,0,1,0,0,0,0,0,0,0,0,0
5088,186,0,0,0,1,0,0,0,0,0,0,0,0,0
5089,186,0,0,0,0,1,0,0,0,0,0,0,0,5
5091,186,0,0,0,0,0,0,0,0,0,0,1,0,3
5092,186,0,0,0,0,0,0,0,0,0,0,1,0,3
5093,186,0,0,0,0,0,0,0,0,0,0,1,0,3
5094,186,0,0,0,1,0,0,0,0,0,0,0,0,0
5095,186,0,0,0,0,1,0,0,0,0,0,0,0,5
5096,186,0,0,0,0,0,0,0,0,0,0,1,0,3
5097,186,0,0,0,0,0,0,0,0,0,0,1,0,3
5098,186,0,0,0,0,0,0,0,0,0,0,1,0,3
5099,186,0,0,0,1,0,0,0,0,0,0,0,0,0
5100,186,0,0,0,0,0,0,0,0,0,0,1,0,3
5101,186,0,0,0,1,0,0,0,0,0,0,0,0,0
5102,186,0,0,0,0,0,0,0,0,0,1,0,0,0
5103,187,0,0,0,1,0,0,0,0,0,0,0,0,0
5104,187,0,0,0,1,0,0,0,0,0,0,0,0,0
5105,187,0,0,0,1,0,0,0,0,0,0,0,0,0
5106,134,0,0,0,1,0,0,0,0,0,0,0,0,0
5107,134,0,0,0,1,0,0,0,0,0,0,0,0,0
5108,134,0,0,0,0,1,0,0,0,0,0,0,0,5
5109,187,0,0,0,0,0,0,0,0,1,0,0,0,0
5110,187,0,0,0,1,0,0,0,0,0,0,0,0,0
5111,187,0,0,0,1,0,0,0,0,0,0,0,0,0
5112,187,0,0,0,0,0,0,1,0,0,0,0,0,4
5113,187,0,0,0,1,0,0,0,0,0,0,0,0,0
5114,134,0,0,0,0,1,0,0,0,0,0,0,0,5
5115,134,0,0,0,0,1,0,0,0,0,0,0,0,5
5116,188,0,0,0,1,0,0,0,0,0,0,0,0,0
5117,187,0,0,0,0,1,0,0,0,0,0,0,0,5
5118,188,0,0,0,0,0,0,0,0,1,0,0,0,0
5119,187,0,0,0,0,1,0,0,0,0,0,0,0,5
5120,187,0,0,0,0,0,0,0,0,0,0,1,0,3
5121,134,0,0,0,0,1,0,0,0,0,0,0,0,5
5122,187,0,0,0,1,0,0,0,0,0,0,0,0,0
5123,134,0,0,0,0,1,0,0,0,0,0,0,0,5
5124,134,0,0,0,0,1,0,0,0,0,0,0,0,5
5125,188,0,0,0,1,0,0,0,0,0,0,0,0,0
5126,188,0,0,0,1,0,0,0,0,0,0,0,0,0
5127,134,0,0,0,0,1,0,0,0,0,0,0,0,5
5128,187,0,0,0,0,1,0,0,0,0,0,0,0,5
5129,187,0,0,0,1,0,0,0,0,0,0,0,0,0
5130,187,0,0,0,0,1,0,0,0,0,0,0,0,5
5131,188,0,0,0,0,1,0,0,0,0,0,0,0,5
5132,187,0,0,0,0,1,0,0,0,0,0,0,0,5
5133,187,0,0,0,1,0,0,0,0,0,0,0,0,0
5134,187,0,0,0,0,1,0,0,0,0,0,0,0,5
5135,187,0,0,0,0,1,0,0,0,0,0,0,0,5
5136,187,0,0,0,0,1,0,0,0,0,0,0,0,5
5137,187,0,0,0,0,1,0,0,0,0,0,0,0,5
5138,188,0,0,0,0,0,0,0,0,0,0,1,0,3
5140,188,0,0,0,0,0,0,0,0,0,0,1,0,3
5141,188,0,0,0,0,0,0,0,0,0,0,1,0,3
5142,187,0,0,0,0,0,0,1,0,0,0,0,0,4
5143,188,0,0,0,1,0,0,0,0,0,0,0,0,0
5144,188,0,0,0,0,0,0,0,0,0,0,1,0,3
5145,187,0,0,0,0,1,0,0,0,0,0,0,0,5
5146,188,0,0,0,0,0,0,0,0,0,0,1,0,3
5147,188,0,0,0,1,0,0,0,0,0,0,0,0,0
5148,187,0,0,0,1,0,0,0,0,0,0,0,0,0
5149,187,0,0,0,0,1,0,0,0,0,0,0,0,5
5150,187,0,0,0,0,0,0,0,0,0,0,1,0,3
5151,187,0,0,0,1,0,0,0,0,0,0,0,0,0
5152,188,0,0,0,0,0,0,0,0,0,0,0,1,0
5153,188,0,0,0,0,0,0,0,0,0,1,0,0,0
5154,188,0,0,0,1,0,0,0,0,0,0,0,0,0
5155,134,0,0,0,0,1,0,0,0,0,0,0,0,5
5156,134,0,0,0,0,0,0,0,0,0,0,1,0,3
5157,134,0,0,0,0,0,0,0,0,0,0,1,0,3
5158,134,0,0,0,0,0,0,0,0,0,0,1,0,3
5159,134,0,0,0,0,1,0,0,0,0,0,0,0,5
5160,134,0,0,0,0,0,0,0,0,0,0,1,0,3
5161,134,0,0,0,0,1,0,0,0,0,0,0,0,5
5162,134,0,0,0,0,1,0,0,0,0,0,0,0,5
5163,188,0,0,0,1,0,0,0,0,0,0,0,0,0
5164,187,0,0,0,0,0,0,0,0,0,1,0,0,0
5165,188,0,0,0,1,0,0,0,0,0,0,0,0,0
5166,134,0,0,0,0,0,0,0,0,0,0,1,0,3
5167,134,0,0,0,1,0,0,0,0,0,0,0,0,0
5168,134,0,0,0,0,1,0,0,0,0,0,0,0,5
5169,134,0,0,0,0,0,0,0,0,0,0,1,0,3
5170,134,0,0,0,0,1,0,0,0,0,0,0,0,5
5171,134,0,0,0,1,0,0,0,0,0,0,0,0,0
5172,134,0,0,0,0,0,0,0,0,0,1,0,0,0
5173,188,0,0,0,0,1,0,0,0,0,0,0,0,5
5174,188,0,0,0,0,0,0,1,0,0,0,0,0,4
5175,188,0,0,0,1,0,0,0,0,0,0,0,0,0
5176,134,0,0,0,1,0,0,0,0,0,0,0,0,0
5177,134,0,0,0,1,0,0,0,0,0,0,0,0,0
5178,187,0,0,0,1,0,0,0,0,0,0,0,0,0
5179,114,0,0,0,0,0,0,0,0,1,0,0,0,0
5180,114,0,0,0,1,0,0,0,0,0,0,0,0,0
5181,114,0,0,0,1,0,0,0,0,0,0,0,0,0
5182,95,0,0,0,1,0,0,0,0,0,0,0,0,0
5183,95,0,0,0,1,0,0,0,0,0,0,0,0,0
5184,95,0,0,0,1,0,0,0,0,0,0,0,0,0
5185,95,0,0,0,0,1,0,0,0,0,0,0,0,5
5186,95,0,0,0,0,1,0,0,0,0,0,0,0,5
5187,95,0,0,0,0,0,0,0,0,0,0,1,0,3
5188,95,0,0,0,0,0,0,0,0,0,0,1,0,3
5189,96,0,0,0,1,0,0,0,0,0,0,0,0,0
5190,96,0,0,0,1,0,0,0,0,0,0,0,0,0
5191,96,0,0,0,0,1,0,0,0,0,0,0,0,5
5192,96,0,0,0,0,1,0,0,0,0,0,0,0,5
5193,96,0,0,0,0,1,0,0,0,0,0,0,0,5
5194,96,0,0,0,0,0,0,0,0,0,0,1,0,3
5195,96,0,0,0,1,0,0,0,0,0,0,0,0,0
5196,95,0,0,0,1,0,0,0,0,0,0,0,0,0
5197,95,0,0,0,1,0,0,0,0,0,0,0,0,0
5198,95,0,0,0,0,1,0,0,0,0,0,0,0,5
5199,96,0,0,0,0,0,0,0,0,0,1,0,0,0
5200,95,0,0,0,0,0,0,1,0,0,0,0,0,4
5201,95,0,0,0,0,0,0,1,0,0,0,0,0,4
5202,95,0,0,0,1,0,0,0,0,0,0,0,0,0
5203,95,0,0,0,0,1,0,0,0,0,0,0,0,5
5204,95,0,0,0,0,1,0,0,0,0,0,0,0,5
5205,95,0,0,0,0,0,0,0,0,0,0,1,0,3
5206,95,0,0,0,0,0,0,0,0,0,0,1,0,3
5207,95,0,0,0,1,0,0,0,0,0,0,0,0,0
5208,95,0,0,0,1,0,0,0,0,0,0,0,0,0
5209,95,0,0,0,1,0,0,0,0,0,0,0,0,0
5210,95,0,0,0,1,0,0,0,0,0,0,0,0,0
5211,95,0,0,0,1,0,0,0,0,0,0,0,0,0
5212,95,0,0,0,1,0,0,0,0,0,0,0,0,0
5213,95,0,0,0,1,0,0,0,0,0,0,0,0,0
5214,95,0,0,0,1,0,0,0,0,0,0,0,0,0
5215,95,0,0,0,1,0,0,0,0,0,0,0,0,0
5216,95,0,0,0,1,0,0,0,0,0,0,0,0,0
5217,95,0,0,0,1,0,0,0,0,0,0,0,0,0
6352,233,0,0,0,1,0,0,0,0,0,0,0,0,0
5218,95,0,0,0,0,0,0,0,0,0,1,0,0,0
5219,189,0,0,0,1,0,0,0,0,0,0,0,0,0
5220,189,0,0,0,0,0,0,0,0,1,0,0,0,0
5221,189,0,0,0,1,0,0,0,0,0,0,0,0,0
5222,189,0,0,0,0,1,0,0,0,0,0,0,0,5
5223,189,0,0,0,0,0,0,1,0,0,0,0,0,4
5224,189,0,0,0,0,0,0,1,0,0,0,0,0,4
5225,189,0,0,0,1,0,0,0,0,0,0,0,0,0
5226,189,0,0,0,0,1,0,0,0,0,0,0,0,5
5227,189,0,0,0,0,1,0,0,0,0,0,0,0,5
5228,189,0,0,0,0,0,0,0,0,0,0,1,0,3
5229,189,0,0,0,1,0,0,0,0,0,0,0,0,0
5230,189,0,0,0,0,1,0,0,0,0,0,0,0,5
5231,189,0,0,0,1,0,0,0,0,0,0,0,0,0
5232,189,0,0,0,0,1,0,0,0,0,0,0,0,5
5233,189,0,0,0,0,0,0,0,0,0,0,1,0,3
5234,189,0,0,0,0,0,0,0,0,0,0,1,0,3
5235,189,0,0,0,1,0,0,0,0,0,0,0,0,0
5236,189,0,0,0,1,0,0,0,0,0,0,0,0,0
5237,189,0,0,0,0,0,0,0,0,0,0,1,0,3
5238,189,0,0,0,1,0,0,0,0,0,0,0,0,0
5239,189,0,0,0,0,0,0,0,0,0,0,0,1,0
5240,189,0,0,0,0,0,0,0,0,0,1,0,0,0
5241,189,0,0,0,1,0,0,0,0,0,0,0,0,0
5242,190,0,0,0,1,0,0,0,0,0,0,0,0,0
6725,56,0,0,0,1,0,0,0,0,0,0,0,0,0
5245,191,0,0,0,1,0,0,0,0,0,0,0,0,0
5246,191,0,0,0,0,1,0,0,0,0,0,0,0,5
5247,191,0,0,0,1,0,0,0,0,0,0,0,0,0
5248,191,0,0,0,1,0,0,0,0,0,0,0,0,0
5249,191,0,0,0,0,0,0,1,0,0,0,0,0,4
5250,191,0,0,0,0,1,0,0,0,0,0,0,0,5
5251,191,0,0,0,1,0,0,0,0,0,0,0,0,0
5252,191,0,0,0,0,0,0,1,0,0,0,0,0,4
5253,191,0,0,0,0,1,0,0,0,0,0,0,0,5
5254,191,0,0,0,0,1,0,0,0,0,0,0,0,5
5255,191,0,0,0,1,0,0,0,0,0,0,0,0,0
5256,193,0,0,0,1,0,0,0,0,0,0,0,0,1
5257,191,0,0,0,0,0,0,1,0,0,0,0,0,4
5258,191,0,0,0,0,1,0,0,0,0,0,0,0,5
5259,193,0,0,0,1,0,0,0,0,0,0,0,0,1
5260,191,0,0,0,1,0,0,0,0,0,0,0,0,0
5261,191,0,0,0,0,0,0,1,0,0,0,0,0,4
5262,193,0,0,0,0,1,0,0,0,0,0,0,0,5
9595,265,0,0,0,1,0,0,0,0,0,0,0,0,0
5264,191,0,0,0,0,0,0,1,0,0,0,0,0,4
5265,193,0,0,0,0,0,0,0,0,0,0,1,0,3
5266,191,0,0,0,0,0,0,1,0,0,0,0,0,4
5267,193,0,0,0,0,0,0,0,0,0,0,1,0,3
5268,193,0,0,0,1,0,0,0,0,0,0,0,0,1
5269,191,0,0,0,0,1,0,0,0,0,0,0,0,5
5270,191,0,0,0,1,0,0,0,0,0,0,0,0,0
5271,191,0,0,0,0,0,0,1,0,0,0,0,0,4
5272,191,0,0,0,1,0,0,0,0,0,0,0,0,0
5273,193,0,0,0,0,0,0,0,0,0,0,1,0,3
5274,193,0,0,0,1,0,0,0,0,0,0,0,0,1
5275,193,0,0,0,0,1,0,0,0,0,0,0,0,5
5276,193,0,0,0,0,0,0,0,0,0,0,1,0,3
5277,193,0,0,0,1,0,0,0,0,0,0,0,0,1
5278,193,0,0,0,0,0,0,0,0,0,1,0,0,1
5279,194,0,0,0,1,0,0,0,0,0,0,0,0,0
5280,194,0,0,0,0,1,0,0,0,0,0,0,0,5
5281,194,0,0,0,1,0,0,0,0,0,0,0,0,0
5282,195,0,0,0,1,0,0,0,0,0,0,0,0,0
5283,193,0,0,0,1,0,0,0,0,0,0,0,0,1
5284,193,0,0,0,1,0,0,0,0,0,0,0,0,1
5285,193,0,0,0,0,0,0,0,1,0,0,0,0,1
5286,193,0,0,0,0,0,0,1,0,0,0,0,0,4
5287,193,0,0,0,1,0,0,0,0,0,0,0,0,1
5288,193,0,0,0,0,0,0,0,0,1,0,0,0,1
5289,193,0,0,0,1,0,0,0,0,0,0,0,0,1
5290,193,0,0,0,1,0,0,0,0,0,0,0,0,1
5291,189,0,0,0,1,0,0,0,0,0,0,0,0,0
5292,189,0,0,0,0,0,0,1,0,0,0,0,0,4
5293,189,0,0,0,1,0,0,0,0,0,0,0,0,0
5294,189,0,0,0,0,0,0,1,0,0,0,0,0,4
5295,189,0,0,0,0,1,0,0,0,0,0,0,0,5
5296,189,0,0,0,0,0,0,1,0,0,0,0,0,4
5297,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5298,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5299,182,0,0,0,0,1,0,0,0,0,0,0,0,5
5300,191,0,0,0,0,0,0,1,0,0,0,0,0,4
5301,191,0,0,0,0,1,0,0,0,0,0,0,0,5
5302,196,0,0,0,1,0,0,0,0,0,0,0,0,0
5303,196,0,0,0,0,0,0,1,0,0,0,0,0,4
7493,142,0,0,0,1,0,0,0,0,0,0,0,0,0
7501,89,0,0,0,1,0,0,0,0,0,0,0,0,0
7514,89,0,0,0,1,0,0,0,0,0,0,0,0,0
7536,127,0,0,0,1,0,0,0,0,0,0,0,0,0
7560,238,0,0,0,1,0,0,0,0,0,0,0,0,0
5324,198,0,0,0,1,0,0,0,0,0,0,0,0,0
5325,198,0,0,0,0,0,0,1,0,0,0,0,0,4
5326,198,0,0,0,0,1,0,0,0,0,0,0,0,5
5327,198,0,0,0,1,0,0,0,0,0,0,0,0,0
5328,198,0,0,0,0,1,0,0,0,0,0,0,0,5
5329,198,0,0,0,1,0,0,0,0,0,0,0,0,0
5330,199,0,0,0,1,0,0,0,0,0,0,0,0,0
5331,199,0,0,0,1,0,0,0,0,0,0,0,0,0
5332,121,0,0,0,1,0,0,0,0,0,0,0,0,0
5333,121,0,0,0,1,0,0,0,0,0,0,0,0,0
5334,121,0,0,0,0,0,0,0,0,1,0,0,0,0
5335,121,0,0,0,1,0,0,0,0,0,0,0,0,0
5343,200,0,0,0,1,0,0,0,0,0,0,0,0,0
5344,200,0,0,0,1,0,0,0,0,0,0,0,0,0
5345,200,0,0,0,0,1,0,0,0,0,0,0,0,5
5346,200,0,0,0,0,0,0,1,0,0,0,0,0,4
5347,200,0,0,0,1,0,0,0,0,0,0,0,0,0
5348,189,0,0,0,0,0,0,1,0,0,0,0,0,4
5349,189,0,0,0,1,0,0,0,0,0,0,0,0,0
5350,189,0,0,0,1,0,0,0,0,0,0,0,0,0
5351,191,0,0,0,1,0,0,0,0,0,0,0,0,0
5352,191,0,0,0,1,0,0,0,0,0,0,0,0,0
5353,191,0,0,0,1,0,0,0,0,0,0,0,0,0
5354,200,0,0,0,1,0,0,0,0,0,0,0,0,0
5355,46,0,0,0,1,0,0,0,0,0,0,0,0,0
5356,46,0,0,0,0,1,0,0,0,0,0,0,0,5
5357,46,0,0,0,1,0,0,0,0,0,0,0,0,0
5358,46,0,0,0,0,0,0,0,0,0,1,0,0,5
5359,56,0,0,0,1,0,0,0,0,0,0,0,0,0
5360,56,0,0,0,0,1,0,0,0,0,0,0,0,5
5361,56,0,0,0,1,0,0,0,0,0,0,0,0,0
5362,56,0,0,0,0,1,0,0,0,0,0,0,0,5
5363,56,0,0,0,0,0,0,0,0,0,0,1,0,3
5364,56,0,0,0,0,0,0,0,0,0,0,1,0,3
5365,56,0,0,0,1,0,0,0,0,0,0,0,0,0
5366,56,0,0,0,0,0,0,0,0,0,0,1,0,3
5367,54,0,0,0,1,0,0,0,0,0,0,0,0,0
5368,54,0,0,0,0,1,0,0,0,0,0,0,0,5
5369,97,0,0,0,1,0,0,0,0,0,0,0,0,0
5370,97,0,0,0,1,0,0,0,0,0,0,0,0,0
5371,97,0,0,0,0,1,0,0,0,0,0,0,0,5
5372,97,0,0,0,0,1,0,0,0,0,0,0,0,5
5373,97,0,0,0,0,1,0,0,0,0,0,0,0,5
5374,97,0,0,0,0,1,0,0,0,0,0,0,0,5
5375,97,0,0,0,0,1,0,0,0,0,0,0,0,5
5376,97,0,0,0,0,1,0,0,0,0,0,0,0,5
5377,85,0,0,0,1,0,0,0,0,0,0,0,0,0
5378,97,0,0,0,0,1,0,0,0,0,0,0,0,5
5379,85,0,0,0,1,0,0,0,0,0,0,0,0,0
5380,85,0,0,0,1,0,0,0,0,0,0,0,0,0
5381,97,0,0,0,0,1,0,0,0,0,0,0,0,5
5382,97,0,0,0,0,0,0,0,0,0,0,1,0,3
5383,97,0,0,0,1,0,0,0,0,0,0,0,0,0
5384,97,0,0,0,0,1,0,0,0,0,0,0,0,5
5385,97,0,0,0,1,0,0,0,0,0,0,0,0,0
5386,97,0,0,0,0,1,0,0,0,0,0,0,0,5
5387,97,0,0,0,1,0,0,0,0,0,0,0,0,0
5388,97,0,0,0,0,1,0,0,0,0,0,0,0,5
5389,97,0,0,0,1,0,0,0,0,0,0,0,0,0
5390,97,0,0,0,0,1,0,0,0,0,0,0,0,5
5391,97,0,0,0,1,0,0,0,0,0,0,0,0,0
5392,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5393,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5394,182,0,0,0,0,1,0,0,0,0,0,0,0,5
5395,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5400,188,0,0,0,1,0,0,0,0,0,0,0,0,0
5401,188,0,0,0,1,0,0,0,0,0,0,0,0,0
5402,188,0,0,0,0,1,0,0,0,0,0,0,0,5
5411,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5412,182,0,0,0,1,0,0,0,0,0,0,0,0,0
5413,182,0,0,0,0,1,0,0,0,0,0,0,0,5
5414,182,0,0,0,0,1,0,0,0,0,0,0,0,5
5415,54,0,0,0,1,0,0,0,0,0,0,0,0,0
5416,54,0,0,0,0,1,0,0,0,0,0,0,0,5
5417,54,0,0,0,0,0,0,0,0,0,0,1,0,3
5418,54,0,0,0,0,1,0,0,0,0,0,0,0,5
5419,54,0,0,0,0,0,0,0,0,0,0,1,0,3
5420,54,0,0,0,0,0,0,0,0,0,0,1,0,3
5421,54,0,0,0,1,0,0,0,0,0,0,0,0,0
5422,54,0,0,0,1,0,0,0,0,0,0,0,0,0
5423,54,0,0,0,1,0,0,0,0,0,0,0,0,0
5424,54,0,0,0,0,0,0,0,0,0,1,0,0,3
5426,200,0,0,0,1,0,0,0,0,0,0,0,0,0
5427,202,0,0,0,1,0,0,0,0,0,0,0,0,0
5428,202,0,0,0,0,0,0,0,0,1,0,0,0,0
5429,202,0,0,0,1,0,0,0,0,0,0,0,0,0
5430,202,0,0,0,1,0,0,0,0,0,0,0,0,0
5431,202,0,0,0,1,0,0,0,0,0,0,0,0,0
5432,202,0,0,0,0,1,0,0,0,0,0,0,0,5
5434,97,0,0,0,1,0,0,0,0,0,0,0,0,0
5438,203,0,0,0,1,0,0,0,0,0,0,0,0,0
5439,203,0,0,0,0,1,0,0,0,0,0,0,0,5
5440,203,0,0,0,0,0,1,0,0,0,0,0,0,0
5441,203,0,0,0,0,0,0,0,0,1,0,0,0,0
5442,203,0,0,0,1,0,0,0,0,0,0,0,0,0
5443,203,0,0,0,1,0,0,0,0,0,0,0,0,0
5455,205,0,0,0,1,0,0,0,0,0,0,0,0,0
5460,205,0,0,0,1,0,0,0,0,0,0,0,0,0
5461,205,0,0,0,0,0,0,1,0,0,0,0,0,4
5476,206,0,0,0,1,0,0,0,0,0,0,0,0,0
5477,206,0,0,0,0,0,0,1,0,0,0,0,0,4
5478,54,0,0,0,1,0,0,0,0,0,0,0,0,0
5479,54,0,0,0,0,1,0,0,0,0,0,0,0,5
5480,206,0,0,0,0,1,0,0,0,0,0,0,0,5
5482,206,0,0,0,0,0,0,0,0,0,0,1,0,3
5483,206,0,0,0,0,0,0,0,0,0,0,1,0,3
5484,206,0,0,0,0,0,0,0,0,0,0,1,0,3
5485,206,0,0,0,0,0,0,0,0,0,0,1,0,3
5486,207,0,0,0,1,0,0,0,0,0,0,0,0,0
5487,207,0,0,0,0,0,0,0,0,1,0,0,0,0
5488,96,0,0,0,1,0,0,0,0,0,0,0,0,0
5489,96,0,0,0,1,0,0,0,0,0,0,0,0,0
5490,96,0,0,0,0,1,0,0,0,0,0,0,0,5
5491,96,0,0,0,0,0,0,0,0,0,0,1,0,3
5492,96,0,0,0,0,0,0,0,0,0,0,1,0,3
5493,96,0,0,0,1,0,0,0,0,0,0,0,0,0
5494,96,0,0,0,0,0,0,0,0,0,0,1,0,3
5495,96,0,0,0,1,0,0,0,0,0,0,0,0,0
5496,96,0,0,0,0,0,0,0,0,0,1,0,0,0
5497,189,0,0,0,1,0,0,0,0,0,0,0,0,0
5498,208,0,0,0,1,0,0,0,0,0,0,0,0,0
5499,208,0,0,0,0,0,0,1,0,0,0,0,0,4
5501,208,0,0,0,0,0,0,1,0,0,0,0,0,4
5502,208,0,0,0,0,0,0,1,0,0,0,0,0,4
5503,208,0,0,0,1,0,0,0,0,0,0,0,0,0
5504,208,0,0,0,0,1,0,0,0,0,0,0,0,5
5506,96,0,0,0,1,0,0,0,0,0,0,0,0,0
5507,96,0,0,0,1,0,0,0,0,0,0,0,0,0
5508,96,0,0,0,0,1,0,0,0,0,0,0,0,5
5509,209,0,0,0,1,0,0,0,0,0,0,0,0,0
5510,209,0,0,0,0,0,0,1,0,0,0,0,0,4
5511,209,0,0,0,0,0,0,0,0,1,0,0,0,0
5512,209,0,0,0,1,0,0,0,0,0,0,0,0,0
5516,209,0,0,0,1,0,0,0,0,0,0,0,0,0
5517,209,0,0,0,1,0,0,0,0,0,0,0,0,0
5518,210,0,0,0,1,0,0,0,0,0,0,0,0,0
5519,210,0,0,0,0,1,0,0,0,0,0,0,0,5
5520,210,0,0,0,1,0,0,0,0,0,0,0,0,0
5521,210,0,0,0,0,1,0,0,0,0,0,0,0,5
5522,210,0,0,0,0,0,0,0,0,0,0,1,0,3
5523,210,0,0,0,1,0,0,0,0,0,0,0,0,0
5524,210,0,0,0,0,1,0,0,0,0,0,0,0,5
